OmniClass_Code,OmniClass_Title,Description
22-26 32 00,Packaged Generator Assemblies,nan
22-26 32 13,Engine Generators,nan
22-26 32 13-1,Diesel-Engine-Driven Generator Sets,nan
22-26 32 13-2,Gas-Engine-Driven Generator Sets,nan
22-26 32 13-3,Gas-Turbine Engine-Driven Generators,nan
22-26 32 16,Steam-Turbine Generators,nan
22-26 32 19,Hydro-Turbine Generators,nan
22-26 32 23,Wind Energy Equipment,nan
22-26 32 23-1,Horizontal-Axis Wind Turbines,nan
22-26 32 23-2,Vertical-Axis Wind Turbines,nan
22-26 32 26,Frequency Changers,nan
22-26 32 29,Rotary Converters,nan
22-26 32 33,Rotary Uninterruptible Power Units,nan
22-26 32 36,Resistive Load Banks,nan
22-26 33 00,Battery Equipment,nan
22-26 33 13,Batteries,nan
22-26 33 16,Battery Racks,nan
22-26 33 19,Battery Units,nan
22-26 33 23,Central Battery Equipment,nan
22-26 33 23-1,Central Battery Equipment for Emergency Lighting,nan
22-26 33 33,Static Power Converters,nan
22-26 33 43,Battery Chargers,nan
22-26 33 46,Battery Monitoring,nan
22-26 33 53,Static Uninterruptible Power Supply,nan
22-26 35 00,Power Filters and Conditioners,nan
22-26 35 13,Capacitors,nan
22-26 35 16,Chokes and Inductors,nan
22-26 35 23,Electromagnetic-Interference Filters,nan
22-26 35 26,Harmonic Filters,nan
22-27 05 48-1,Seismic Controls for Communications Systems,nan
22-27 05 53,Identification for Communications Systems,nan
22-27 06 00,Schedules for Communications,nan
22-27 06 10,Schedules for Structured Cabling and Enclosures,nan
22-27 06 20,Schedules for Data Communications,nan
22-27 06 30,Schedules for Voice Communications,nan
22-27 06 40,Schedules for Audio-Video Communications,nan
22-27 06 50,Schedules for Distributed Communications and Monitoring,nan
22-27 08 00,Commissioning of Communications,nan
22-27 10 00,Structured Cabling,nan
22-27 11 00,Communications Equipment Room Fittings,nan
22-27 11 13,Communications Entrance Protection,nan
22-27 11 16,"Communications Cabinets, Racks, Frames, and Enclosures",nan
22-27 11 19,Communications Termination Blocks and Patch Panels,nan
22-27 11 23,Communications Cable Management and Ladder Rack,nan
22-27 11 26,Communications Rack Mounted Power Protection and Power Strips,nan
22-27 13 00,Communications Backbone Cabling,nan
22-27 13 13,Communications Copper Backbone Cabling,nan
22-27 13 13-1,Communications Copper Cable Splicing and Terminations,nan
22-27 13 23,Communications Optical Fiber Backbone Cabling,nan
22-27 13 23-1,Communications Optical Fiber Splicing and Terminations,nan
22-27 13 33,Communications Coaxial Backbone Cabling,nan
22-27 13 33-1,Communications Coaxial Splicing and Terminations,nan
22-27 13 43,Communications Services Cabling,nan
22-27 13 43-1,Dialtone Services Cabling,nan
22-27 13 43-2,T1 Services Cabling,nan
22-27 41 23,Audio-Video Accessories,nan
22-28 35 11-1,Rf Asset Tracking Systems,nan
22-28 46 31,Fire-Alarm Initiating Devices,nan
22-28 52 15-1,Detention Interfaces to Video Interrogation Systems,nan
22-31 09 00,Geotechnical Instrumentation and Monitoring of Earthwork,nan
22-31 09 13,Geotechnical Instrumentation and Monitoring,nan
22-31 09 13-1,Groundwater Monitoring During Construction,nan
22-31 25 24,Structural Measures for Erosion and Sedimentation Control,nan
22-31 25 24-1,Rock Barriers,nan
22-31 34 19-1,Geogrid Soil Reinforcement,nan
22-31 48 23,Jacked Piers,nan
22-31 48 33,Micropile Underpinning,nan
22-31 50 00,Excavation Support and Protection,nan
22-31 51 00,Anchor Tiebacks,nan
22-31 51 13,Excavation Soil Anchors,nan
22-31 51 16,Excavation Rock Anchors,nan
22-31 52 00,Cofferdams,nan
22-31 52 13,Sheet Piling Cofferdams,nan
22-31 52 16,Timber Cofferdams,nan
22-31 52 19,Precast Concrete Cofferdams,nan
22-31 53 00,Cribbing and Walers,nan
22-31 53 13,Timber Cribwork,nan
22-31 54 00,Ground Freezing,nan
22-31 56 00,Slurry Walls,nan
22-31 56 13,Bentonite Slurry Walls,nan
22-31 56 13-1,Soil-Bentonite Slurry Walls,nan
22-31 56 13-2,Cement-Bentonite Slurry Walls,nan
22-31 56 13-3,Slag-Cement-Bentonite Slurry Walls,nan
22-31 56 13-4,Soil-Cement-Bentonite Slurry Walls,nan
22-31 56 13-5,Pozzolan-Bentonite Slurry Walls,nan
22-31 56 13-6,Organically-Modified Bentonite Slurry Walls,nan
22-31 56 16,Attipulgite Slurry Walls,nan
22-31 56 16-1,Soil-Attipulgite Slurry Walls,nan
22-31 56 19,Slurry-Geomembrane Composite Slurry Walls,nan
22-31 56 23,Lean Concrete Slurry Walls,nan
22-31 56 26,Bio-Polymer Trench Drain,nan
22-31 60 00,Special Foundations and Load-Bearing Elements,nan
22-31 62 00,Driven Piles,nan
22-31 62 13,Concrete Piles,nan
22-31 62 13-1,Cast-in-Place Concrete Piles,nan
22-31 62 13-2,Concrete Displacement Piles,nan
22-31 62 13-3,Precast Concrete Piles,nan
22-31 62 13-4,Prestressed Concrete Piles,nan
22-31 62 13-5,Pressure-Injected Footings,nan
22-31 62 16,Steel Piles,nan
22-31 62 16-1,Sheet Steel Piles,nan
22-31 62 16-2,Steel H Piles,nan
22-31 62 16-3,Unfilled Tubular Steel Piles,nan
22-31 62 19,Timber Piles,nan
22-31 62 23,Composite Piles,nan
22-31 62 23-1,Concrete-Filled Steel Piles,nan
22-31 62 23-2,Wood and Cast-In-Place Concrete Piles,nan
22-31 63 00,Bored Piles,nan
22-31 63 13,Bored and Augered Test Piles,nan
22-31 63 16,Auger Cast Grout Piles,nan
22-31 63 19,Bored and Socketed Piles,nan
22-31 63 19-1,Rock Sockets for Piles,nan
22-31 63 23,Bored Concrete Piles,nan
22-31 63 23-1,Bored and Belled Concrete Piles,nan
22-31 63 23-2,Bored Friction Concrete Piles,nan
22-31 63 26,Drilled Caissons,nan
22-31 63 26-1,Fixed End Caisson Piles,nan
22-31 63 26-2,Concrete Caissons for Marine Construction,nan
22-31 63 29,Drilled Concrete Piers and Shafts,nan
22-31 63 29-1,Uncased Drilled Concrete Piers,nan
22-31 63 29-2,Cased Drilled Concrete Piers,nan
22-31 63 33,Drilled Micropiles,nan
22-31 64 00,Caissons,nan
22-31 64 13,Box Caissons,nan
22-31 64 16,Excavated Caissons,nan
22-31 64 19,Floating Caissons,nan
22-31 64 23,Open Caissons,nan
22-31 64 26,Pneumatic Caissons,nan
22-31 64 29,Sheeted Caissons,nan
22-31 66 00,Special Foundations,nan
22-31 66 13,Special Piles,nan
22-31 66 13-1,Rammed Aggregate Piles,nan
22-31 66 15,Helical Foundation Piles,nan
22-31 66 16,Special Foundation Walls,nan
22-31 66 16-1,Anchored Foundation Walls,nan
22-31 66 16-2,Concrete Cribbing Foundation Walls,nan
22-31 66 16-3,Metal Cribbing Foundation Walls,nan
22-31 66 16-4,Manufactured Modular Foundation Walls,nan
22-31 66 16-5,Mechanically Stabilized Earth Foundation Walls,nan
22-31 66 16-6,Slurry Diaphragm Foundation Walls,nan
22-31 66 16-7,Soldier-Beam Foundation Walls,nan
22-31 66 16-8,Permanently-Anchored Soldier-Beam Foundation Walls,nan
22-31 66 19,Refrigerated Foundations,nan
22-31 68 00,Foundation Anchors,nan
22-31 68 13,Rock Foundation Anchors,nan
22-31 68 16,Helical Foundation Anchors,nan
22-31 70 00,Tunneling and Mining,nan
22-31 71 00,Tunnel Excavation,nan
22-31 71 13,Shield Driving Tunnel Excavation,nan
22-31 71 16,Tunnel Excavation by Drilling and Blasting,nan
22-31 71 19,Tunnel Excavation by Tunnel Boring Machine,nan
22-31 71 23,Tunneling by Cut and Cover,nan
22-31 72 00,Tunnel Support Systems,nan
22-31 72 13,Rock Reinforcement and Initial Support,nan
22-31 72 16,Steel Ribs and Lagging,nan
22-31 73 00,Tunnel Grouting,nan
22-31 73 13,Cement Tunnel Grouting,nan
22-31 73 16,Chemical Tunnel Grouting,nan
22-31 74 00,Tunnel Construction,nan
22-31 74 13,Cast-in-Place Concrete Tunnel Lining,nan
22-31 74 16,Precast Concrete Tunnel Lining,nan
22-31 74 19,Shotcrete Tunnel Lining,nan
22-31 75 00,Shaft Construction,nan
22-31 75 13,Cast-in-Place Concrete Shaft Lining,nan
22-31 75 16,Precast Concrete Shaft Lining,nan
22-32 05 05,Selective Demolition for Exterior Improvements,nan
22-32 12 16-1,Plant-Mix Asphalt Paving,nan
22-32 12 16-2,Road-Mix Asphalt Paving,nan
22-32 12 16-3,Cold-Mix Asphalt Paving,nan
22-32 12 16-4,Reinforced Asphalt Paving,nan
22-32 12 16-5,Fiber-Modified Asphalt Paving,nan
22-32 12 16-6,Polymer-Modified Asphalt Paving,nan
22-32 12 16-7,Granulated Rubber-Modified Asphalt Paving,nan
22-32 12 16-8,Athletic Asphalt Paving,nan
22-32 12 19,Asphalt Paving Wearing Courses,nan
22-32 12 19-1,Road-Mix Asphalt Paving Wearing Courses,nan
22-32 12 19-2,Resin-Modified Asphalt Paving Wearing Courses,nan
22-32 12 19-3,Porous Friction Asphalt Paving Wearing Courses,nan
22-32 12 33,Flexible Paving Surface Treatments,nan
22-32 12 36,Seal Coats,nan
22-32 12 36-1,Asphaltic Seal and Fog Coats,nan
22-32 12 36-2,Coal Tar Seal Coats,nan
22-32 12 36-3,Coal Tar Seal Coats with Unvulcanized Rubber,nan
22-32 12 36-4,Fuel-Resistant Sealers,nan
22-32 12 43,Porous Flexible Paving,nan
22-32 12 73,Asphalt Paving Joint Sealants,nan
22-32 13 00,Rigid Paving,nan
22-32 13 13,Concrete Paving,nan
22-32 13 13-1,Exposed Aggregate Concrete Paving,nan
22-32 13 13-2,Power-Compacted Concrete Paving,nan
22-32 13 13-3,Roller-Compacted Concrete Paving,nan
22-32 13 13-4,Prestressed Concrete Paving,nan
22-32 13 13-5,Concrete Paving Surface Treatment,nan
22-32 13 13-6,Stained Concrete Paving,nan
22-32 13 13-7,Plain Concrete Paving,nan
22-32 13 16,Decorative Concrete Paving,nan
22-32 13 16-1,Patterned Concrete Paving,nan
22-32 13 16-2,Imprinted Concrete Paving,nan
22-32 13 16-3,Stamped Concrete Paving,nan
22-32 13 43,Pervious Concrete Paving,nan
22-32 13 73,Concrete Paving Joint Sealants,nan
22-32 13 73-1,Fuel-Resistant Concrete Paving Joint Sealants,nan
22-32 13 73-2,Field-Molded Concrete Paving Joint Sealants,nan
22-32 13 73-3,Compression Concrete Paving Joint Sealants,nan
22-32 14 00,Unit Paving,nan
22-32 14 13,Precast Concrete Unit Paving,nan
22-32 14 13-1,Interlocking Precast Concrete Unit Paving,nan
22-32 14 13-2,Precast Concrete Unit Paving Slabs,nan
22-32 14 13-3,Porous Precast Concrete Unit Paving,nan
22-32 14 16,Brick Unit Paving,nan
22-32 14 23,Asphalt Unit Paving,nan
22-32 14 26,Wood Paving,nan
22-32 14 29,Rubber Paving,nan
22-32 14 33,Plastic Paving,nan
22-32 14 33-1,Permeable Plastic Paving,nan
22-32 14 40,Stone Paving,nan
22-32 94 33,Planters,nan
22-32 94 43,Tree Grates,nan
22-32 94 46,Tree Grids,nan
22-32 95 00,Exterior Planting Support Structures,nan
22-32 96 00,Transplanting,nan
22-32 96 13,Ground Cover Transplanting,nan
22-32 96 23,Plant and Bulb Transplanting,nan
22-32 96 33,Shrub Transplanting,nan
22-32 96 43,Tree Transplanting,nan
22-33 00 00,Utilities,nan
22-33 01 00,Operation and Maintenance of Utilities,nan
22-33 01 10,Operation and Maintenance of Water Utilities,nan
22-33 01 10-1,Water Utility Intake Cleaning and Maintenance,nan
22-33 01 10-2,Reservoir Maintenance,nan
22-33 01 10-3,Flushing of Water Utility Piping,nan
22-33 01 10-4,Cleaning of Water Utility Piping,nan
22-33 01 10-5,Cleaning of Water Utility Storage Tanks,nan
22-33 01 10-6,Disinfection of Water Supply Wells,nan
22-33 01 10-7,Disinfection of Water Utility Piping Systems,nan
22-33 01 10-8,Disinfection of Water Utility Storage Tanks,nan
22-33 01 10-9,Water Supply Well Abandonment,nan
22-33 01 10-10,Rehabilitation of Water Supply Wells,nan
22-33 01 10-11,Redevelopment of Water Supply Wells,nan
22-33 01 12,Inspection and Testing of Water Utilities,nan
22-33 01 12-1,Leakage Detection,nan
22-33 01 12-2,Electrical Continuity Testing,nan
22-33 01 30,Operation and Maintenance of Sewer Utilities,nan
22-33 01 30-1,Television Inspection of Sewers,nan
22-33 01 30-2,Dye Testing of Sewers,nan
22-33 01 30-3,Smoke Testing,nan
22-33 01 30-4,Pipe Bursting,nan
22-33 01 30-5,Cleaning of Sewers,nan
22-33 01 30-6,Cleaning of Manholes,nan
22-33 01 30-7,Removal of Protruding Service Connection,nan
22-33 01 30-8,Chemical Treatment of Roots in Sewer Lines,nan
22-33 01 30-9,Packer Injection Grouting,nan
22-33 01 30-10,Cured-in-place Pipe Lining,nan
22-33 01 30-11,Cured-in-Place Point Repair,nan
22-33 01 30-12,Cured-in-Place Lateral Lining,nan
22-33 01 30-13,Cured-in-Place Lateral Shortliners,nan
22-33 01 30-14,Fold-and-Form Pipe Lining,nan
22-33 01 30-15,Manhole Rehabilitation,nan
22-33 01 30-16,Epoxy Lining for Concrete Manholes,nan
22-33 01 30-17,Manhole Inserts,nan
22-33 01 30-18,Manhole Rim Adjustment,nan
22-33 01 34,Operation and Maintenance of Onsite Wastewater Disposal Systems,nan
22-33 01 34-1,Septic Tank Solids Removal,nan
22-33 01 34-2,Septic Tank Maintenance,nan
22-33 01 34-3,Septic Tank Abandonment,nan
22-33 01 34-4,Maintenance of Onsite Sand Filters,nan
22-33 01 50,Operation and Maintenance of Hydrocarbon Utilities,nan
22-33 05 39-11,Reinforced Concrete Box Sections for Sewers and Culverts,nan
22-33 05 39-12,Concrete Pipe Closures,nan
22-33 09 06,Satellite Radio Frequency Utility Meter Reading Equipment,nan
22-33 14 23-7,Enclosures for Water Utility Air Valves,nan
22-33 41 33,Retaining Wall Drainage,nan
22-33 41 43,Synthetic-Media French Drains,nan
22-33 42 00,Stormwater Conveyance,nan
22-33 42 11,Stormwater Gravity Piping,nan
22-33 42 13,Stormwater Culverts,nan
22-33 42 16,Stormwater Force Main Piping,nan
22-33 42 23,Headwalls and Endwalls for Stormwater Piping,nan
22-33 42 26,End Sections for Stormwater Piping,nan
22-33 42 26-1,Aluminum End Sections for Stormwater Piping,nan
22-33 42 26-2,Steel End Sections for Stormwater Piping,nan
22-33 42 26-3,Corrugated Metal End Sections for Stormwater Piping,nan
22-33 42 26-4,Concrete End Sections for Stormwater Piping,nan
22-33 42 31,Stormwater Area Drains and Inlets,nan
22-33 42 33,Stormwater Curbside Drains and Inlets,nan
22-33 42 36,Stormwater Trench Drains,nan
22-33 42 41,Gratings and Frames for Stormwater Drainage Inlets,nan
22-33 42 41-1,Aluminum Gratings and Frames for Stormwater Drainage Inlets,nan
22-33 42 41-2,Brass Gratings and Frames for Stormwater Drainage Inlets,nan
22-33 42 41-3,Cast-Iron Gratings and Frames for Stormwater Drainage Inlets,nan
22-33 42 41-4,Chrome Gratings and Frames for Stormwater Drainage Inlets,nan
22-33 42 41-5,Steel Gratings and Frames for Stormwater Drainage Inlets,nan
22-33 42 41-6,Fiberglass Gratings and Frames for Stormwater Drainage Inlets,nan
22-33 44 00,Stormwater Utility Equipment,nan
22-33 44 11,Field-Erected Stormwater Pumping Stations,nan
22-33 44 13,Packaged Stormwater Pumping Stations,nan
22-33 44 21,Stormwater Downspout Filters,nan
22-33 44 23,Inline Stormwater Filters,nan
22-33 44 26,Stormwater Catch Basin Insert Filters,nan
22-33 44 27,Stormwater Trench Drain Insert Filters,nan
22-33 44 31,Stormwater Membrane Filtration,nan
22-33 44 33,Stormwater Trash and Debris Guards,nan
22-33 44 36,Oil and Stormwater Separators,nan
22-33 44 43,Vortex-Type Hydrodynamic Separators,nan
22-33 44 53,Stormwater Area Drainage Pop-up Relief Valves,nan
22-33 46 00,Stormwater Management,nan
22-33 46 11,Stormwater Ponds,nan
22-33 46 11-1,Stormwater Detention Ponds,nan
22-33 46 11-2,Stormwater Retention Ponds,nan
22-33 46 11-3,Fire Protection Ponds,nan
22-33 46 11-4,Cooling Water Ponds,nan
22-33 46 16,Outlet Structures for Stormwater Ponds,nan
22-33 46 16-1,Stormwater Pond Concrete Outlet Structures,nan
22-33 46 16-2,Stormwater Pond Fiberglass Outlet Structures,nan
22-33 46 23,Modular Buried Stormwater Storage Units,nan
22-33 46 39,Rain Barrels,nan
22-33 46 53,Stormwater Leaching Pits,nan
22-33 46 56,Tree Box Filters,nan
22-33 46 59,Concrete Modular Biofiltration Cells,nan
22-33 46 63,Swale Protection Prefilters,nan
22-33 50 00,Hydrocarbon Utilities,nan
22-33 51 00,Hydrocarbon Sources,nan
22-33 56 33-2,Single-Wall Metallic Underground Hydrocarbon Storage Tanks,nan
22-33 56 33-3,Single-Wall Non-Metallic Underground Hydrocarbon Storage Tanks,nan
22-33 56 33-4,Double-Wall Non-Metallic Underground Hydrocarbon Storage Tanks,nan
22-33 56 33-5,Underground Hydrocarbon Storage Caverns,nan
22-33 56 43,Aviation Fuel Storage Tanks,nan
22-33 56 43-1,Ground-Level Aviation Fuel Storage Tanks,nan
22-33 71 26-2,Coupling Capacitors,nan
22-33 71 26-3,Current Transformers,nan
22-33 81 21,Concealed Communications Towers,nan
22-33 81 23,Broadcast Communications Towers,nan
22-33 81 27,Aerial Cable Installation Hardware,nan
22-33 81 29,"Communications Vaults, Pedestals, and Enclosures",nan
22-33 81 63,Cell Site Shelter Equipment,nan
22-34 21 16-1,AC Traction Power Substations,nan
22-34 43 16,Airfield Landing Equipment,nan
22-35 05 40,Common Work Results for Waterway Construction,nan
22-35 59 00,Marine Specialties,nan
22-35 59 13,Marine Fenders,nan
22-35 59 13-1,Prestressed Concrete Marine Fender Piling,nan
22-40 21 23-5,No. 4 Fuel-Oil Process Piping,nan
22-40 41 13-2,Process Piping Electrical Conductance Heat Tracing,nan
22-40 62 63,Operator Interface Terminals (OIT),nan
22-40 63 00,Control System Equipment,nan
22-40 63 13,Distributed Process Control Systems,nan
22-40 63 43,Programmable Logic Controllers,nan
22-40 63 83,Remote Terminal Units,nan
22-40 66 00,Network and Communication Equipment,nan
22-40 66 13,Switches and Routers,nan
22-40 66 16,Firewall Hardware,nan
22-40 66 19,Media Converters,nan
22-40 66 23,Frame Relay Equipment,nan
22-40 66 26,Device Network Equipment,nan
22-40 66 33,Metallic and Fiber-Optic Communication Cabling and Connectors,nan
22-40 66 36,Process Instrumentation Networks,nan
22-40 66 43,Wireless Network Systems,nan
22-40 66 53,Multiple Address Radio Equipment,nan
22-40 66 56,Point-to-Point Radio Equipment,nan
22-40 66 63,Antennas,nan
22-40 66 66,Monopoles and Towers,nan
22-40 66 73,Satellite Communication Equipment,nan
22-40 67 00,Control System Equipment Panels and Racks,nan
22-40 67 13,Computer Equipment Racks,nan
22-40 67 16,Free-Standing Panels,nan
22-40 67 19,Wall-Mounted Panels,nan
22-40 67 23,Control System Consoles,nan
22-40 67 33,Panel Wiring,nan
22-40 67 63,Control Panel-Mounted Uninterruptible Power Supply,nan
22-40 68 00,Process Control Software,nan
22-40 68 13,Process Control (HMI) Software,nan
22-40 68 23,Reporting Software,nan
22-40 68 26,Online Performance Monitoring Systems Software,nan
22-40 68 33,Maintenance Management Software,nan
22-40 68 36,Laboratory Information System Software,nan
22-40 68 39,Energy Management Software,nan
22-40 68 43,Load Management Software,nan
22-40 68 63,Configuration of HMI Software,nan
22-40 68 66,Programming of Controller Software,nan
22-40 68 93,Computer Operating Systems Software,nan
22-40 69 00,Packaged Control Systems,nan
22-40 69 13,Control System Simulators,nan
22-40 69 23,Burner Management Systems,nan
22-40 69 26,Safety Instrumented Control Systems,nan
22-40 69 33,Fire and Gas Monitoring/Protection Systems for Industrial Applications,nan
22-40 70 00,Instrumentation for Process Systems,nan
22-40 71 00,Flow Measurement,nan
22-40 71 13,Magnetic Flow Meters,nan
22-40 71 13-1,Inline Magnetic Flow Meters,nan
22-40 71 13-2,Insertion-Type Magnetic Flow Meters,nan
22-40 71 23,Differential Pressure-Type Flow Meters,nan
22-40 71 23-1,Venturi Flow Meters,nan
22-40 71 23-2,Flow Tubes,nan
22-41 00 00,Material Processing and Handling Equipment,nan
22-41 31 13-16,Web Processing Lines,nan
22-41 52 16-1,Concrete Flat-Bottom Silos,nan
22-41 52 16-2,Concrete Masonry Flat-Bottom Silos,nan
22-41 52 16-3,Concrete Cone-Bottom Silos,nan
22-41 52 16-4,Concrete Masonry Cone-Bottom Silos,nan
22-43 13 13,Gas Blenders,nan
22-43 23 13,Overhung Horizontal Centrifugal Pumps,nan
22-43 23 71-4,Air-Operated Diaphragm Duplex Double-acting Reciprocating Pumps,nan
22-43 23 72,Air-Operated Bellows Reciprocating Pumps,nan
22-43 23 72-1,Air-Operated Bellows Simplex Single-Acting Reciprocating Pumps,nan
22-43 23 72-2,Air-Operated Bellows Simplex Double-Acting Reciprocating Pumps,nan
22-43 23 72-3,Air-Operated Bellows Duplex Single-Acting Reciprocating Pumps,nan
22-43 23 72-4,Air-Operated Bellows Duplex Double-Acting Reciprocating Pumps,nan
22-43 23 73,Air-Operated Piston Reciprocating Pumps,nan
22-43 23 73-1,Air-Operated Piston Simplex Single-Acting Reciprocating Pumps,nan
22-43 23 73-2,Air-Operated Piston Simplex Double-Acting Reciprocating Pumps,nan
22-43 23 73-3,Air-Operated Piston Duplex Single-Acting Reciprocating Pumps,nan
22-43 23 73-4,Air-Operated Piston Duplex Double-Acting Reciprocating Pumps,nan
22-43 23 74,Steam Horizontal Reciprocating Pumps,nan
22-43 23 74-1,Steam Horizontal Double-Acting Piston Simplex Reciprocating Pumps,nan
22-43 23 74-2,Steam Horizontal Double-Acting Piston Duplex Reciprocating Pumps,nan
22-43 23 74-3,Steam Horizontal Double-Acting Plunger Simplex Reciprocating Pumps,nan
22-43 23 74-4,Steam Horizontal Double-Acting Plunger Duplex Reciprocating Pumps,nan
22-43 23 75,Steam Vertical Reciprocating Pumps,nan
22-43 23 75-1,Steam Vertical Double-Acting Piston Simplex Reciprocating Pumps,nan
22-43 23 75-2,Steam Vertical Double-Acting Piston Duplex Reciprocating Pumps,nan
22-43 23 75-3,Steam Vertical Double-Acting Plunger Simplex Reciprocating Pumps,nan
22-43 23 75-4,Steam Vertical Double-acting Plunger Duplex Reciprocating Pumps,nan
22-43 23 76,Power Horizontal Reciprocating Pumps,nan
22-43 23 76-1,Power Horizontal Single-Acting Piston Simplex Reciprocating Pumps,nan
22-43 23 76-2,Power Horizontal Single-Acting Piston Duplex Reciprocating Pumps,nan
22-43 23 76-3,Power Horizontal Single-Acting Piston Multiplex Reciprocating Pumps,nan
22-43 23 76-4,Power Horizontal Single-Acting Plunger Simplex Reciprocating Pumps,nan
22-43 23 76-5,Power Horizontal Single-Acting Plunger Duplex Reciprocating Pumps,nan
22-43 23 76-6,Power Horizontal Single-Acting Plunger Multiplex Reciprocating Pumps,nan
22-43 23 76-7,Power Horizontal Double-Acting Piston Simplex Reciprocating Pumps,nan
22-43 23 76-8,Power Horizontal Double-Acting Piston Duplex Reciprocating Pumps,nan
22-43 23 76-9,Power Horizontal Double-Acting Piston Multiplex Reciprocating Pumps,nan
22-43 23 76-10,Power Horizontal Double-Acting Plunger Simplex Reciprocating Pumps,nan
22-43 23 76-11,Power Horizontal Double-Acting Plunger Duplex Reciprocating Pumps,nan
22-43 23 76-12,Power Horizontal Double-Acting Plunger Multiplex Reciprocating Pumps,nan
22-43 23 77,Power Vertical Reciprocating Pumps,nan
22-43 23 77-1,Power Vertical Single-Acting Piston Simplex Reciprocating Pumps,nan
22-43 23 77-2,Power Vertical Single-Acting Piston Duplex Reciprocating Pumps,nan
22-43 23 77-3,Power Vertical Single-Acting Piston Multiplex Reciprocating Pumps,nan
22-43 23 77-4,Power Vertical Single-Acting Plunger Simplex Reciprocating Pumps,nan
22-43 23 77-5,Power Vertical Single-Acting Plunger Duplex Reciprocating Pumps,nan
22-43 23 77-6,Power Vertical Single-Acting Plunger Multiplex Reciprocating Pumps,nan
22-43 23 77-7,Power Vertical Double-Acting Piston Simplex Reciprocating Pumps,nan
22-43 23 77-8,Power Vertical Double-Acting Piston Duplex Reciprocating Pumps,nan
22-43 23 77-9,Power Vertical Double-Acting Piston Multiplex Reciprocating Pumps,nan
22-43 23 77-10,Power Vertical Double-Acting Plunger Simplex Reciprocating Pumps,nan
22-43 23 77-11,Power Vertical Double-Acting Plunger Duplex Reciprocating Pumps,nan
22-43 23 77-12,Power Vertical Double-Acting Plunger Multiplex Reciprocating Pumps,nan
22-43 23 78,Controlled Volume Horizontal Reciprocating Pumps,nan
22-43 23 78-1,Controlled Volume Horizontal Packed Plunger Simplex Reciprocating Pumps,nan
22-43 23 78-2,Controlled Volume Horizontal Packed Plunger Duplex Reciprocating Pumps,nan
22-43 23 78-3,Controlled Volume Horizontal Packed Plunger Multiplex Reciprocating Pumps,nan
22-43 23 78-4,Controlled Volume Horizontal Packed Piston Simplex Reciprocating Pumps,nan
22-43 23 78-5,Controlled Volume Horizontal Packed Piston Duplex Reciprocating Pumps,nan
22-43 23 78-6,Controlled Volume Horizontal Packed Piston Multiplex Reciprocating Pumps,nan
22-43 23 78-7,Controlled Volume Horizontal Mechanically-Coupled Diaphragm Simplex Reciprocating Pumps,nan
22-43 23 78-8,Controlled Volume Horizontal Mechanically-Coupled Diaphragm Duplex Reciprocating Pumps,nan
22-43 23 78-9,Controlled Volume Horizontal Mechanically-Coupled Diaphragm Multiplex Reciprocating Pumps,nan
22-43 23 78-10,Controlled Volume Horizontal Hydraulically-Coupled Diaphragm Simplex Reciprocating Pumps,nan
22-43 23 78-11,Controlled Volume Horizontal Hydraulically-Coupled Diaphragm Duplex Reciprocating Pumps,nan
22-43 23 78-12,Controlled Volume Horizontal Hydraulically-Coupled Diaphragm Multiplex Reciprocating Pumps,nan
22-43 23 79,Controlled Volume Vertical Reciprocating Pumps,nan
22-43 23 79-1,Controlled Volume Vertical Packed Plunger Simplex Reciprocating Pumps,nan
22-43 23 79-2,Controlled Volume Vertical Packed Plunger Duplex Reciprocating Pumps,nan
22-43 23 79-3,Controlled Volume Vertical Packed Plunger Multiplex Reciprocating Pumps,nan
22-43 23 79-4,Controlled Volume Vertical Packed Piston Simplex Reciprocating Pumps,nan
22-43 23 79-5,Controlled Volume Vertical Packed Piston Duplex Reciprocating Pumps,nan
22-43 23 79-6,Controlled Volume Vertical Packed Piston Multiplex Reciprocating Pumps,nan
22-43 23 79-7,Controlled Volume Vertical Mechanically-Coupled Diaphragm Simplex Reciprocating Pumps,nan
22-43 23 79-8,Controlled Volume Vertical Mechanically-Coupled Diaphragm Duplex Reciprocating Pumps,nan
22-43 23 79-9,Controlled Volume Vertical Mechanically-Coupled Diaphragm Multiplex Reciprocating Pumps,nan
22-43 23 79-10,Controlled Volume Vertical Hydraulically-Coupled Diaphragm Simplex Reciprocating Pumps,nan
22-43 23 79-11,Controlled Volume Vertical Hydraulically-Coupled Diaphragm Duplex Reciprocating Pumps,nan
22-43 23 79-12,Controlled Volume Vertical Hydraulically-Coupled Diaphragm Multiplex Reciprocating Pumps,nan
22-43 24 00,Suspended Liquid Pumps,nan
22-43 24 11,Vertically Suspended Single-Casing Submersible Centrifugal Pumps,nan
22-43 24 13,Vertically Suspended Single-Casing Discharge-through-column Centrifugal Pumps,nan
22-43 24 13-1,Vertically Suspended Single-Casing Discharge-through-column Diffuser Centrifugal Pumps,nan
22-43 24 13-2,Vertically Suspended Single-Casing Discharge-through-column Volute Centrifugal Pumps,nan
22-43 24 13-3,Vertically Suspended Single-Casing Discharge-through-column Axial Flow Centrifugal Pumps,nan
22-43 24 16,Vertically Suspended Single-casing Separate Discharge (Sump) Centrifugal Pumps,nan
